variable,tipo,movilidad,flujo,unidad_medida,nivel,fecha,valor
gasto_total,Turistas fronterizos,Peatones,salida,Dólares,nacional,2023-03-01,5647280.0
gasto_total,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2023-04-01,97354080.0
gasto_total,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2023-04-01,18027070.0
gasto_total,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2023-04-01,17325390.0
gasto_total,Turistas fronterizos,Peatones,salida,Dólares,nacional,2023-04-01,3919750.0
gasto_total,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2023-05-01,104006281.0
gasto_total,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2023-05-01,17544320.0
gasto_total,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2023-05-01,16202204.0
gasto_total,Turistas fronterizos,Peatones,salida,Dólares,nacional,2023-05-01,5029770.0
gasto_total,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2023-06-01,124669649.0
gasto_total,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2023-06-01,18907959.0
gasto_total,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2023-06-01,17994348.0
gasto_total,Turistas fronterizos,Peatones,salida,Dólares,nacional,2023-06-01,5073260.0
gasto_total,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2023-07-01,150940570.0
gasto_total,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2023-07-01,18094222.0
gasto_total,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2023-07-01,25283664.0
gasto_total,Turistas fronterizos,Peatones,salida,Dólares,nacional,2023-07-01,5617903.0
gasto_total,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2023-08-01,129933308.0
gasto_total,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2023-08-01,17025081.0
gasto_total,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2023-08-01,21677789.0
gasto_total,Turistas fronterizos,Peatones,salida,Dólares,nacional,2023-08-01,4754789.0
gasto_total,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2023-09-01,123781122.0
gasto_total,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2023-09-01,15247422.0
gasto_total,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2023-09-01,20209138.0
gasto_total,Turistas fronterizos,Peatones,salida,Dólares,nacional,2023-09-01,4725918.0
gasto_total,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2023-10-01,119935800.0
gasto_total,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2023-10-01,20114279.0
gasto_total,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2023-10-01,19189592.0
gasto_total,Turistas fronterizos,Peatones,salida,Dólares,nacional,2023-10-01,5140011.0
gasto_total,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2023-11-01,117875883.0
gasto_total,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2023-11-01,17765705.0
gasto_total,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2023-11-01,25843950.0
gasto_total,Turistas fronterizos,Peatones,salida,Dólares,nacional,2023-11-01,5297233.0
gasto_total,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2023-12-01,122670221.0
gasto_total,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2023-12-01,20959719.0
gasto_total,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2023-12-01,34538752.0
gasto_total,Turistas fronterizos,Peatones,salida,Dólares,nacional,2023-12-01,6570761.0
gasto_total,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2024-01-01,111816679.0
gasto_total,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2024-01-01,14607853.0
gasto_total,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2024-01-01,28121926.0
gasto_total,Turistas fronterizos,Peatones,salida,Dólares,nacional,2024-01-01,5836440.0
gasto_total,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2024-02-01,94925062.0
gasto_total,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2024-02-01,13962850.0
gasto_total,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2024-02-01,22159668.0
gasto_total,Turistas fronterizos,Peatones,salida,Dólares,nacional,2024-02-01,6718499.0
gasto_total,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2024-03-01,125777832.0
gasto_total,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2024-03-01,18162632.0
gasto_total,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2024-03-01,23382410.0
gasto_total,Turistas fronterizos,Peatones,salida,Dólares,nacional,2024-03-01,6170106.0
gasto_total,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2024-04-01,116348075.0
gasto_total,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2024-04-01,21815162.0
gasto_total,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2024-04-01,29771528.0
gasto_total,Turistas fronterizos,Peatones,salida,Dólares,nacional,2024-04-01,6508345.0
gasto_total,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2024-05-01,119174182.0
gasto_total,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2024-05-01,23905632.0
gasto_total,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2024-05-01,29647938.0
gasto_total,Turistas fronterizos,Peatones,salida,Dólares,nacional,2024-05-01,8435993.0
gasto_total,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2024-06-01,144828368.0
gasto_total,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2024-06-01,17659376.0
gasto_total,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2024-06-01,30014783.0
gasto_total,Turistas fronterizos,Peatones,salida,Dólares,nacional,2024-06-01,5573505.0
gasto_total,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2024-07-01,182580979.0
gasto_total,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2024-07-01,21732513.0
gasto_total,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2024-07-01,34984316.0
gasto_total,Turistas fronterizos,Peatones,salida,Dólares,nacional,2024-07-01,6890112.0
gasto_total,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2024-08-01,142457199.0
gasto_total,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2024-08-01,27015544.0
gasto_total,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2024-08-01,35489672.0
gasto_total,Turistas fronterizos,Peatones,salida,Dólares,nacional,2024-08-01,6759111.0
gasto_total,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2024-09-01,182561935.0
gasto_total,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2024-09-01,25070392.0
gasto_total,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2024-09-01,29248966.0
gasto_total,Turistas fronterizos,Peatones,salida,Dólares,nacional,2024-09-01,7330362.0
gasto_total,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2024-10-01,150663987.0
gasto_total,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2024-10-01,23188925.0
gasto_total,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2024-10-01,25887040.0
gasto_total,Turistas fronterizos,Peatones,salida,Dólares,nacional,2024-10-01,8098926.0
gasto_total,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2024-11-01,145990374.0
gasto_total,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2024-11-01,23461129.0
gasto_total,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2024-11-01,36308842.0
gasto_total,Turistas fronterizos,Peatones,salida,Dólares,nacional,2024-11-01,8224719.0
gasto_total,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2024-12-01,156982784.0
gasto_total,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2024-12-01,19515568.0
gasto_total,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2024-12-01,54267471.0
gasto_total,Turistas fronterizos,Peatones,salida,Dólares,nacional,2024-12-01,10024021.0
gasto_total,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2025-01-01,159999014.0
gasto_total,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2025-01-01,23547784.0
gasto_total,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2025-01-01,43206174.0
gasto_total,Turistas fronterizos,Peatones,salida,Dólares,nacional,2025-01-01,6862222.0
gasto_total,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2025-02-01,130187320.0
gasto_total,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2025-02-01,22594174.0
gasto_total,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2025-02-01,37090147.0
gasto_total,Turistas fronterizos,Peatones,salida,Dólares,nacional,2025-02-01,6745417.0
gasto_total,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2025-03-01,134659559.0
gasto_total,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2025-03-01,20680701.0
gasto_total,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2025-03-01,38233666.0
gasto_total,Turistas fronterizos,Peatones,salida,Dólares,nacional,2025-03-01,7071224.0
gasto_total,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2025-04-01,146082487.0
gasto_total,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2025-04-01,21937588.0
gasto_total,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2025-04-01,43463467.0
gasto_total,Turistas fronterizos,Peatones,salida,Dólares,nacional,2025-04-01,7172498.0
gasto_total,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2025-05-01,161225552.0
gasto_total,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2025-05-01,21883232.0
gasto_total,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2025-05-01,38098132.0
gasto_total,Turistas fronterizos,Peatones,salida,Dólares,nacional,2025-05-01,6956231.0
gasto_total,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2025-06-01,176144610.0
gasto_total,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2025-06-01,19962843.0
gasto_total,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2025-06-01,35182530.0
gasto_total,Turistas fronterizos,Peatones,salida,Dólares,nacional,2025-06-01,6154621.0
gasto_total,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2025-07-01,193199345.0
gasto_total,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2025-07-01,26189853.0
gasto_total,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2025-07-01,45462022.0
gasto_total,Turistas fronterizos,Peatones,salida,Dólares,nacional,2025-07-01,6595670.0
gasto_total,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2025-08-01,190798516.0
gasto_total,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2025-08-01,29966512.0
gasto_total,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2025-08-01,47189825.0
gasto_total,Turistas fronterizos,Peatones,salida,Dólares,nacional,2025-08-01,7111743.0
gasto_total,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2025-09-01,181125397.0
gasto_total,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2025-09-01,26753241.0
gasto_total,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2025-09-01,39872017.0
gasto_total,Turistas fronterizos,Peatones,salida,Dólares,nacional,2025-09-01,7463232.0
gasto_total,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2025-10-01,164160429.0
gasto_total,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2025-10-01,27950505.0
gasto_total,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2025-10-01,42412088.0
gasto_total,Turistas fronterizos,Peatones,salida,Dólares,nacional,2025-10-01,7467950.0
gasto_total,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2025-11-01,173846166.0
gasto_total,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2025-11-01,24556124.0
gasto_total,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2025-11-01,56329191.0
gasto_total,Turistas fronterizos,Peatones,salida,Dólares,nacional,2025-11-01,6602678.0
gasto_total,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2025-12-01,200047105.0
gasto_total,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2025-12-01,29368060.0
gasto_total,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2025-12-01,55938177.0
gasto_total,Turistas fronterizos,Peatones,salida,Dólares,nacional,2025-12-01,7348431.0
num_visitantes,Excursionistas fronterizos,Peatones,entrada,Entradas,nacional,2018-08-01,725007.0
num_visitantes,Excursionistas fronterizos,En automóviles,entrada,Entradas,nacional,2018-08-01,3133958.0
num_visitantes,Excursionistas fronterizos,Peatones,salida,Salidas,nacional,2018-08-01,1229421.0
num_visitantes,Excursionistas fronterizos,En automóviles,salida,Salidas,nacional,2018-08-01,4202331.0
num_visitantes,Excursionistas fronterizos,Peatones,entrada,Entradas,nacional,2018-09-01,658334.0
num_visitantes,Excursionistas fronterizos,En automóviles,entrada,Entradas,nacional,2018-09-01,2518838.0
num_visitantes,Excursionistas fronterizos,Peatones,salida,Salidas,nacional,2018-09-01,1060169.0
num_visitantes,Excursionistas fronterizos,En automóviles,salida,Salidas,nacional,2018-09-01,3535104.0
num_visitantes,Excursionistas fronterizos,Peatones,entrada,Entradas,nacional,2018-10-01,776172.0
num_visitantes,Excursionistas fronterizos,En automóviles,entrada,Entradas,nacional,2018-10-01,3203762.0
num_visitantes,Excursionistas fronterizos,Peatones,salida,Salidas,nacional,2018-10-01,1255115.0
num_visitantes,Excursionistas fronterizos,En automóviles,salida,Salidas,nacional,2018-10-01,4214408.0
num_visitantes,Excursionistas fronterizos,Peatones,entrada,Entradas,nacional,2018-11-01,794624.0
num_visitantes,Excursionistas fronterizos,En automóviles,entrada,Entradas,nacional,2018-11-01,2601509.0
num_visitantes,Excursionistas fronterizos,Peatones,salida,Salidas,nacional,2018-11-01,1375308.0
num_visitantes,Excursionistas fronterizos,En automóviles,salida,Salidas,nacional,2018-11-01,3676660.0
num_visitantes,Excursionistas fronterizos,Peatones,entrada,Entradas,nacional,2018-12-01,742370.0
num_visitantes,Excursionistas fronterizos,En automóviles,entrada,Entradas,nacional,2018-12-01,2321118.0
num_visitantes,Excursionistas fronterizos,Peatones,salida,Salidas,nacional,2018-12-01,1131586.0
num_visitantes,Excursionistas fronterizos,En automóviles,salida,Salidas,nacional,2018-12-01,3230271.0
num_visitantes,Excursionistas fronterizos,Peatones,entrada,Entradas,nacional,2019-01-01,744735.0
num_visitantes,Excursionistas fronterizos,En automóviles,entrada,Entradas,nacional,2019-01-01,2725554.0
num_visitantes,Excursionistas fronterizos,Peatones,salida,Salidas,nacional,2019-01-01,1233466.0
num_visitantes,Excursionistas fronterizos,En automóviles,salida,Salidas,nacional,2019-01-01,4010248.0
num_visitantes,Excursionistas fronterizos,Peatones,entrada,Entradas,nacional,2019-02-01,738329.0
num_visitantes,Excursionistas fronterizos,En automóviles,entrada,Entradas,nacional,2019-02-01,2736526.0
num_visitantes,Excursionistas fronterizos,Peatones,salida,Salidas,nacional,2019-02-01,1340248.0
num_visitantes,Excursionistas fronterizos,En automóviles,salida,Salidas,nacional,2019-02-01,3846449.0
num_visitantes,Excursionistas fronterizos,Peatones,entrada,Entradas,nacional,2019-03-01,906686.0
num_visitantes,Excursionistas fronterizos,En automóviles,entrada,Entradas,nacional,2019-03-01,2957687.0
num_visitantes,Excursionistas fronterizos,Peatones,salida,Salidas,nacional,2019-03-01,1586480.0
num_visitantes,Excursionistas fronterizos,En automóviles,salida,Salidas,nacional,2019-03-01,4149270.0
num_visitantes,Excursionistas fronterizos,Peatones,entrada,Entradas,nacional,2019-04-01,888333.0
num_visitantes,Excursionistas fronterizos,En automóviles,entrada,Entradas,nacional,2019-04-01,2647160.0
num_visitantes,Excursionistas fronterizos,Peatones,salida,Salidas,nacional,2019-04-01,1478021.0
num_visitantes,Excursionistas fronterizos,En automóviles,salida,Salidas,nacional,2019-04-01,3877782.0
num_visitantes,Excursionistas fronterizos,Peatones,entrada,Entradas,nacional,2019-05-01,885665.0
num_visitantes,Excursionistas fronterizos,En automóviles,entrada,Entradas,nacional,2019-05-01,2870900.0
num_visitantes,Excursionistas fronterizos,Peatones,salida,Salidas,nacional,2019-05-01,1610551.0
num_visitantes,Excursionistas fronterizos,En automóviles,salida,Salidas,nacional,2019-05-01,3922498.0
num_visitantes,Excursionistas fronterizos,Peatones,entrada,Entradas,nacional,2019-06-01,744935.0
num_visitantes,Excursionistas fronterizos,En automóviles,entrada,Entradas,nacional,2019-06-01,2615940.0
num_visitantes,Excursionistas fronterizos,Peatones,salida,Salidas,nacional,2019-06-01,1385105.0
